地名,区划码,县级,县级码,县级类,地级,地级码,地级类,省级,省级码,省级类,曾用名,备注,ENG_NAME,VAR_NAME,code,NAME_3,VAR_NAME3,GID_3,TYPE_3,NAME_2,VAR_NAME2,GID_2,TYPE_2,NAME_1,VAR_NAME1,GID_1,TYPE_1,year,ag_burn_count
港北区,450802.0,港北区,450802.0,市辖区,贵港市,450800.0,地级市,广西壮族自治区,450000.0,自治区,,,Gangbei,Gǎng Běi,450802.0,Gangbei,GǎngBěi,450802.0,,Guigang,Guì Gǎng,450800.0,,Guangxi,,450000.0,,2015.0,0
港口区,450602.0,港口区,450602.0,市辖区,防城港市,450600.0,地级市,广西壮族自治区,450000.0,自治区,,,Gangkou,Gǎng Kǒu,450602.0,Gangkou,GǎngKǒu,450602.0,,Fangchenggang,Fáng Chéng Gǎng,450600.0,,Guangxi,,450000.0,,2015.0,0
港南区,450803.0,港南区,450803.0,市辖区,贵港市,450800.0,地级市,广西壮族自治区,450000.0,自治区,,,Gangnan,,450803.0,Gangnan,,450803.0,,Guigang,Guì Gǎng,450800.0,,Guangxi,,450000.0,,2015.0,0
港闸区,320611.0,港闸区,320611.0,市辖区,南通市,320600.0,地级市,江苏省,320000.0,省,,,Gangzha,Gǎng Zhá,320611.0,Gangzha,GǎngZhá,320611.0,,Nantong,,320600.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
皋兰县,620122.0,皋兰县,620122.0,县,兰州市,620100.0,地级市,甘肃省,620000.0,省,,,Gaolan,Gāo Lán,620122.0,Gaolan,GāoLán,620122.0,,Lanzhou,Lán Zhōu,620100.0,,Gansu,Gān Sù,620000.0,Province,2015.0,0
高安市,360983.0,高安市,360983.0,县级市,宜春市,360900.0,地级市,江西省,360000.0,省,,,Gaoan,,360983.0,Gaoan,,360983.0,,Yichun,Yí Chūn,360900.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
高碑店市,130684.0,高碑店市,130684.0,县级市,保定市,130600.0,地级市,河北省,130000.0,省,,,Gaobeidian,Gāo Bēi Diàn,130684.0,Gaobeidian,GāoBēiDiàn,130684.0,,Baoding,Bǎo Dìng,130600.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
高昌区,650402.0,高昌区,650402.0,市辖区,吐鲁番市,650400.0,地级市,新疆维吾尔自治区,650000.0,自治区,吐鲁番市,2015年撤销吐鲁番市，设立高昌区,Gaochang,Gāo Chāng,650402.0,Gaochang,GāoChāng,650402.0,,Tulufan,,650400.0,,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
高淳区,320118.0,高淳区,320118.0,市辖区,南京市,320100.0,地级市,江苏省,320000.0,省,,,Gaochun,Gāo Chún,320118.0,Gaochun,GāoChún,320118.0,,Nanjing,,320100.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
高港区,321203.0,高港区,321203.0,市辖区,泰州市,321200.0,地级市,江苏省,320000.0,省,,,Gaogang,Gāo Gǎng,321203.0,Gaogang,GāoGǎng,321203.0,,Taizhou,Tài Zhōu,321200.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
高陵区,610117.0,高陵区,610117.0,市辖区,西安市,610100.0,地级市,陕西省,610000.0,省,高陵县,2014年撤销高陵县，设立高陵区,Gaoling,Gāo Líng,610117.0,Gaoling,GāoLíng,610117.0,,Xian,,610100.0,,Shanxi,Shǎn Xī,610000.0,Province,2015.0,0
高密市,370785.0,高密市,370785.0,县级市,潍坊市,370700.0,地级市,山东省,370000.0,省,,,Gaomi,Gāo Mì,370785.0,Gaomi,GāoMì,370785.0,,Weifang,,370700.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
高明区,440608.0,高明区,440608.0,市辖区,佛山市,440600.0,地级市,广东省,440000.0,省,,,Gaoming,Gāo Míng,440608.0,Gaoming,GāoMíng,440608.0,,Foshan,,440600.0,,Guangdong,,440000.0,Province,2015.0,0
高平市,140581.0,高平市,140581.0,县级市,晋城市,140500.0,地级市,山西省,140000.0,省,,,Gaoping,Gāo Píng,140581.0,Gaoping,GāoPíng,140581.0,,Jincheng,Jìn Chéng,140500.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
高坪区,511303.0,高坪区,511303.0,市辖区,南充市,511300.0,地级市,四川省,510000.0,省,,,Gaoping,Gāo Píng,511303.0,Gaoping,GāoPíng,511303.0,,Nanchong,,511300.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
高青县,370322.0,高青县,370322.0,县,淄博市,370300.0,地级市,山东省,370000.0,省,,,Gaoqing,Gāo Qīng,370322.0,Gaoqing,GāoQīng,370322.0,,Zibo,Zī Bó,370300.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
高台县,620724.0,高台县,620724.0,县,张掖市,620700.0,地级市,甘肃省,620000.0,省,,,Gaotai,,620724.0,Gaotai,,620724.0,,Zhangye,,620700.0,,Gansu,Gān Sù,620000.0,Province,2015.0,0
高唐县,371526.0,高唐县,371526.0,县,聊城市,371500.0,地级市,山东省,370000.0,省,,,Gaotang,Gāo Táng,371526.0,Gaotang,GāoTáng,371526.0,,Liaocheng,Liáo Chéng,371500.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
高县,511525.0,高县,511525.0,县,宜宾市,511500.0,地级市,四川省,510000.0,省,,,Gaoxian,Gāo Xiàn,511525.0,Gaoxian,GāoXiàn,511525.0,,Yibin,Yí Bīn,511500.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
台湾省,710000.0,不统计,0.0,不统计,不统计,0.0,不统计,台湾省,710000.0,省,,,Taiwansheng,,710000.0,NULL,NULL,0.0,NULL,NULL,NULL,0.0,NULL,Taiwan,,710000.0,Province,2015.0,0
高阳县,130628.0,高阳县,130628.0,县,保定市,130600.0,地级市,河北省,130000.0,省,,,Gaoyang,Gāo Yáng,130628.0,Gaoyang,GāoYáng,130628.0,,Baoding,Bǎo Dìng,130600.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
高要区,441204.0,高要区,441204.0,市辖区,肇庆市,441200.0,地级市,广东省,440000.0,省,高要市,2015年撤销高要市，设立高要区,Gaoyao,,441204.0,Gaoyao,,441204.0,,Zhaoqing,Zhào Qìng,441200.0,,Guangdong,,440000.0,Province,2015.0,0
高邑县,130127.0,高邑县,130127.0,县,石家庄市,130100.0,地级市,河北省,130000.0,省,,,Gaoyi,Gāo Yì,130127.0,Gaoyi,GāoYì,130127.0,,Shijiazhuang,,130100.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
