县名,年份,火点数量,农业焚烧数量,农业焚烧比例
温岭市,2019,9,0,0.0
温江区,2010,11,0,0.0
温江区,2011,13,0,0.0
温江区,2012,12,0,0.0
温江区,2013,8,0,0.0
温江区,2014,2,0,0.0
温江区,2015,5,0,0.0
温江区,2016,4,0,0.0
温江区,2017,4,0,0.0
温江区,2018,2,0,0.0
温江区,2019,2,0,0.0
温泉县,2010,53,0,0.0
温泉县,2011,21,0,0.0
温泉县,2012,79,0,0.0
温泉县,2013,87,0,0.0
温泉县,2014,166,0,0.0
温泉县,2015,61,0,0.0
温泉县,2016,74,0,0.0
温泉县,2017,78,0,0.0
温泉县,2018,1,0,0.0
温泉县,2019,1,0,0.0
渭城区,2010,3,0,0.0
渭城区,2011,3,0,0.0
渭城区,2012,6,0,0.0
渭城区,2013,10,0,0.0
渭城区,2014,6,0,0.0
渭城区,2015,5,0,0.0
渭城区,2016,11,0,0.0
渭城区,2017,10,0,0.0
渭城区,2018,7,0,0.0
渭城区,2019,19,0,0.0
渭源县,2010,2,0,0.0
渭源县,2015,9,0,0.0
渭源县,2016,14,0,0.0
渭源县,2017,15,0,0.0
渭源县,2018,8,0,0.0
渭源县,2019,12,0,0.0
渭滨区,2010,11,0,0.0
渭滨区,2011,12,0,0.0
渭滨区,2012,16,0,0.0
渭滨区,2013,17,0,0.0
渭滨区,2014,7,0,0.0
渭滨区,2015,11,0,0.0
渭滨区,2016,9,0,0.0
渭滨区,2017,10,0,0.0
渭滨区,2018,6,0,0.0
渭滨区,2019,12,0,0.0
港北区,2010,33,0,0.0
港北区,2011,62,0,0.0
港北区,2012,40,0,0.0
港北区,2013,47,0,0.0
港北区,2014,30,0,0.0
港北区,2015,18,0,0.0
港北区,2016,13,0,0.0
港北区,2017,15,0,0.0
港北区,2018,15,0,0.0
港北区,2019,11,0,0.0
港南区,2010,24,0,0.0
港南区,2011,60,0,0.0
港南区,2012,20,0,0.0
港南区,2013,40,0,0.0
港南区,2014,84,0,0.0
港南区,2015,28,0,0.0
港南区,2016,40,0,0.0
港南区,2017,47,0,0.0
港南区,2018,30,0,0.0
港南区,2019,43,0,0.0
港口区,2010,5,0,0.0
港口区,2011,12,0,0.0
港口区,2012,19,0,0.0
港口区,2013,40,0,0.0
港口区,2014,58,0,0.0
港口区,2015,61,0,0.0
港口区,2016,22,0,0.0
港口区,2017,13,0,0.0
港口区,2018,20,0,0.0
港口区,2019,15,0,0.0
港闸区,2010,5,0,0.0
港闸区,2011,8,0,0.0
港闸区,2012,4,0,0.0
港闸区,2013,1,0,0.0
港闸区,2014,11,0,0.0
港闸区,2015,4,0,0.0
港闸区,2016,6,0,0.0
港闸区,2017,6,0,0.0
港闸区,2018,1,0,0.0
港闸区,2019,4,0,0.0
游仙区,2010,3,0,0.0
游仙区,2011,9,0,0.0
游仙区,2012,8,0,0.0
游仙区,2013,15,0,0.0
游仙区,2014,15,0,0.0
游仙区,2015,15,0,0.0
游仙区,2016,14,0,0.0
游仙区,2017,9,0,0.0
游仙区,2018,5,0,0.0
游仙区,2019,9,0,0.0
湄潭县,2010,5,0,0.0
湄潭县,2011,1,0,0.0
湄潭县,2013,1,0,0.0
湄潭县,2018,2,0,0.0
湖口县,2010,8,0,0.0
湖口县,2011,14,0,0.0
湖口县,2012,2,0,0.0
湖口县,2013,12,0,0.0
湖口县,2014,5,0,0.0
湖口县,2015,1,0,0.0
湖口县,2016,10,0,0.0
湖口县,2017,6,0,0.0
湖口县,2018,4,0,0.0
湖口县,2019,12,0,0.0
湖滨区,2011,2,0,0.0
湖滨区,2012,1,0,0.0
湖滨区,2015,6,0,0.0
湖滨区,2016,1,0,0.0
湖滨区,2017,5,0,0.0
湖滨区,2018,3,0,0.0
湖滨区,2019,3,0,0.0
湘东区,2010,31,0,0.0
湘东区,2011,33,0,0.0
湘东区,2012,46,0,0.0
湘东区,2013,40,0,0.0
湘东区,2014,40,0,0.0
湘东区,2015,6,0,0.0
湘东区,2016,13,0,0.0
湘东区,2017,5,0,0.0
湘东区,2018,6,0,0.0
湘东区,2019,5,0,0.0
湘乡市,2010,8,0,0.0
湘乡市,2011,9,0,0.0
湘乡市,2012,14,0,0.0
湘乡市,2013,18,0,0.0
湘乡市,2014,44,0,0.0
湘乡市,2015,3,0,0.0
湘乡市,2016,14,0,0.0
湘乡市,2017,8,0,0.0
湘乡市,2018,12,0,0.0
湘乡市,2019,10,0,0.0
湘桥区,2010,2,0,0.0
湘桥区,2011,15,0,0.0
湘桥区,2012,7,0,0.0
湘桥区,2013,6,0,0.0
湘桥区,2014,12,0,0.0
湘桥区,2015,5,0,0.0
湘桥区,2016,2,0,0.0
湘桥区,2017,1,0,0.0
湘桥区,2018,2,0,0.0
湘桥区,2019,3,0,0.0
湘潭县,2010,12,0,0.0
湘潭县,2011,5,0,0.0
湘潭县,2012,10,0,0.0
湘潭县,2013,12,0,0.0
湘潭县,2014,28,0,0.0
湘潭县,2015,6,0,0.0
湘潭县,2016,7,0,0.0
湘潭县,2017,8,0,0.0
湘潭县,2018,11,0,0.0
湘潭县,2019,12,0,0.0
湘阴县,2010,8,0,0.0
湘阴县,2011,6,0,0.0
湘阴县,2012,8,0,0.0
湘阴县,2013,8,0,0.0
湘阴县,2014,12,0,0.0
湘阴县,2015,4,0,0.0
湘阴县,2016,9,0,0.0
湘阴县,2017,12,0,0.0
湘阴县,2018,10,0,0.0
湘阴县,2019,16,0,0.0
湛河区,2011,2,0,0.0
湛河区,2012,1,0,0.0
湛河区,2013,4,0,0.0
湛河区,2014,6,0,0.0
湛河区,2015,8,0,0.0
湛河区,2016,4,0,0.0
湛河区,2017,4,0,0.0
湛河区,2018,1,0,0.0
湟中县,2010,13,0,0.0
湟中县,2011,14,0,0.0
湟中县,2012,14,0,0.0
湟中县,2013,9,0,0.0
湟中县,2014,16,0,0.0
湟中县,2015,29,0,0.0
湟中县,2016,20,0,0.0
湟中县,2017,8,0,0.0
湟中县,2018,18,0,0.0
湟中县,2019,36,0,0.0
湟源县,2010,3,0,0.0
湟源县,2011,3,0,0.0
湟源县,2012,1,0,0.0
湟源县,2013,9,0,0.0
湟源县,2014,4,0,0.0
湟源县,2015,8,0,0.0
湟源县,2016,7,0,0.0
湟源县,2017,2,0,0.0
湟源县,2018,5,0,0.0
湟源县,2019,2,0,0.0
湾里区,2011,1,0,0.0
湾里区,2012,2,0,0.0
湾里区,2013,2,0,0.0
湾里区,2014,2,0,0.0
湾里区,2015,1,0,0.0
湾里区,2016,1,0,0.0
溆浦县,2010,72,0,0.0
溆浦县,2011,90,0,0.0
溆浦县,2012,57,0,0.0
溆浦县,2013,39,0,0.0
溆浦县,2014,29,0,0.0
溆浦县,2015,11,0,0.0
溆浦县,2016,16,0,0.0
溆浦县,2017,17,0,0.0
溆浦县,2018,14,0,0.0
溆浦县,2019,14,0,0.0
源城区,2010,2,0,0.0
源城区,2011,4,0,0.0
源城区,2012,3,0,0.0
源城区,2013,2,0,0.0
源城区,2015,2,0,0.0
源城区,2017,6,0,0.0
源城区,2018,1,0,0.0
源汇区,2010,12,0,0.0
源汇区,2011,23,0,0.0
源汇区,2012,8,0,0.0
源汇区,2013,9,0,0.0
源汇区,2014,6,0,0.0
源汇区,2015,22,0,0.0
源汇区,2016,10,0,0.0
源汇区,2017,7,0,0.0
源汇区,2018,11,0,0.0
源汇区,2019,6,0,0.0
溧水区,2010,26,0,0.0
溧水区,2011,23,0,0.0
溧水区,2012,22,0,0.0
溧水区,2013,10,0,0.0
溧水区,2014,9,0,0.0
溧水区,2015,5,0,0.0
溧水区,2016,8,0,0.0
溧水区,2017,10,0,0.0
溧水区,2018,21,0,0.0
溧水区,2019,8,0,0.0
溧阳市,2010,72,0,0.0
溧阳市,2011,88,0,0.0
溧阳市,2012,134,0,0.0
溧阳市,2013,134,0,0.0
溧阳市,2014,119,0,0.0
溧阳市,2015,86,0,0.0
溧阳市,2016,64,0,0.0
溧阳市,2017,86,0,0.0
溧阳市,2018,93,0,0.0
溧阳市,2019,64,0,0.0
溪湖区,2010,1,0,0.0
溪湖区,2011,1,0,0.0
溪湖区,2014,8,0,0.0
溪湖区,2015,2,0,0.0
溪湖区,2016,1,0,0.0
溪湖区,2017,6,0,0.0
溪湖区,2018,2,0,0.0
溪湖区,2019,6,0,0.0
滑县,2010,18,0,0.0
滑县,2011,42,0,0.0
滑县,2012,38,0,0.0
滑县,2013,45,0,0.0
滑县,2014,97,0,0.0
滑县,2015,22,0,0.0
滑县,2016,7,0,0.0
滑县,2017,12,0,0.0
滑县,2018,8,0,0.0
滑县,2019,22,0,0.0
滕州市,2010,38,0,0.0
滕州市,2011,24,0,0.0
滕州市,2012,115,0,0.0
滕州市,2013,39,0,0.0
滕州市,2014,35,0,0.0
滕州市,2015,31,0,0.0
滕州市,2016,37,0,0.0
滕州市,2017,19,0,0.0
滕州市,2018,23,0,0.0
滕州市,2019,38,0,0.0
满城区,2010,26,0,0.0
满城区,2011,28,0,0.0
满城区,2012,24,0,0.0
满城区,2013,32,0,0.0
满城区,2014,9,0,0.0
满城区,2015,14,0,0.0
满城区,2016,22,0,0.0
满城区,2017,14,0,0.0
满城区,2018,26,0,0.0
满城区,2019,22,0,0.0
满洲里市,2010,17,0,0.0
满洲里市,2011,20,0,0.0
满洲里市,2012,8,0,0.0
满洲里市,2013,12,0,0.0
满洲里市,2014,33,0,0.0
满洲里市,2015,29,0,0.0
满洲里市,2016,12,0,0.0
满洲里市,2017,15,0,0.0
满洲里市,2018,14,0,0.0
满洲里市,2019,11,0,0.0
滦南县,2010,16,0,0.0
滦南县,2011,10,0,0.0
滦南县,2012,11,0,0.0
滦南县,2013,26,0,0.0
滦南县,2014,27,0,0.0
滦南县,2015,29,0,0.0
滦南县,2016,57,0,0.0
滦南县,2017,37,0,0.0
滦南县,2018,67,0,0.0
滦南县,2019,185,0,0.0
滦县,2010,16,0,0.0
滦县,2011,14,0,0.0
滦县,2012,18,0,0.0
滦县,2013,22,0,0.0
滦县,2014,23,0,0.0
滦县,2015,28,0,0.0
滦县,2016,29,0,0.0
滦县,2017,39,0,0.0
滦县,2018,23,0,0.0
滦县,2019,46,0,0.0
滦平县,2010,19,0,0.0
滦平县,2011,37,0,0.0
滦平县,2012,31,0,0.0
滦平县,2013,28,0,0.0
滦平县,2014,18,0,0.0
滦平县,2015,14,0,0.0
滦平县,2016,15,0,0.0
滦平县,2017,15,0,0.0
滦平县,2018,19,0,0.0
滦平县,2019,9,0,0.0
滨城区,2010,20,0,0.0
滨城区,2011,13,0,0.0
滨城区,2012,16,0,0.0
滨城区,2013,16,0,0.0
滨城区,2014,18,0,0.0
滨城区,2015,29,0,0.0
滨城区,2016,20,0,0.0
滨城区,2017,21,0,0.0
滨城区,2018,28,0,0.0
滨城区,2019,20,0,0.0
滨海县,2010,57,0,0.0
滨海县,2011,63,0,0.0
滨海县,2012,55,0,0.0
滨海县,2013,82,0,0.0
滨海县,2014,48,0,0.0
滨海县,2015,74,0,0.0
滨海县,2016,10,0,0.0
滨海县,2017,18,0,0.0
滨海县,2018,22,0,0.0
滨海县,2019,12,0,0.0
滨海新区,2010,68,0,0.0
滨海新区,2011,25,0,0.0
滨海新区,2012,47,0,0.0
滨海新区,2013,65,0,0.0
滨海新区,2014,73,0,0.0
滨海新区,2015,79,0,0.0
滨海新区,2016,45,0,0.0
滨海新区,2017,40,0,0.0
滨海新区,2018,38,0,0.0
滨海新区,2019,56,0,0.0
滨湖区,2011,3,0,0.0
滨湖区,2012,2,0,0.0
滨湖区,2013,3,0,0.0
滨湖区,2014,3,0,0.0
滨湖区,2015,5,0,0.0
滨湖区,2016,1,0,0.0
滨湖区,2017,1,0,0.0
滨湖区,2018,3,0,0.0
滨湖区,2019,2,0,0.0
滴道区,2010,1,0,0.0
滴道区,2011,2,0,0.0
滴道区,2012,3,0,0.0
滴道区,2013,4,0,0.0
滴道区,2014,2,0,0.0
滴道区,2016,1,0,0.0
滴道区,2017,8,0,0.0
滴道区,2018,10,0,0.0
滴道区,2019,1,0,0.0
漠河县,2010,19,0,0.0
漠河县,2011,16,0,0.0
漠河县,2012,28,0,0.0
漠河县,2013,14,0,0.0
漠河县,2014,33,0,0.0
漠河县,2015,50,0,0.0
漠河县,2016,11,0,0.0
漠河县,2017,19,0,0.0
漠河县,2018,27,0,0.0
漠河县,2019,22,0,0.0
漳县,2010,1,0,0.0
漳县,2013,1,0,0.0
漳县,2014,11,0,0.0
漳县,2015,3,0,0.0
漳县,2016,7,0,0.0
漳县,2017,5,0,0.0
漳县,2018,11,0,0.0
漳县,2019,12,0,0.0
漳平市,2010,28,0,0.0
漳平市,2011,47,0,0.0
漳平市,2012,7,0,0.0
漳平市,2013,11,0,0.0
漳平市,2014,15,0,0.0
漳平市,2015,10,0,0.0
漳平市,2016,6,0,0.0
漳平市,2017,18,0,0.0
漳平市,2018,10,0,0.0
漳平市,2019,21,0,0.0
漳浦县,2010,71,0,0.0
漳浦县,2011,110,0,0.0
漳浦县,2012,29,0,0.0
漳浦县,2013,36,0,0.0
漳浦县,2014,25,0,0.0
漳浦县,2015,27,0,0.0
漳浦县,2016,7,0,0.0
漳浦县,2017,24,0,0.0
漳浦县,2018,35,0,0.0
漳浦县,2019,16,0,0.0
漾濞彝族自治县,2010,80,0,0.0
漾濞彝族自治县,2011,2,0,0.0
漾濞彝族自治县,2012,21,0,0.0
漾濞彝族自治县,2013,44,0,0.0
漾濞彝族自治县,2014,43,0,0.0
漾濞彝族自治县,2015,9,0,0.0
漾濞彝族自治县,2016,10,0,0.0
漾濞彝族自治县,2017,21,0,0.0
漾濞彝族自治县,2018,16,0,0.0
漾濞彝族自治县,2019,13,0,0.0
潍城区,2010,14,0,0.0
潍城区,2011,9,0,0.0
潍城区,2012,10,0,0.0
潍城区,2013,24,0,0.0
潍城区,2014,20,0,0.0
潍城区,2015,13,0,0.0
潍城区,2016,21,0,0.0
潍城区,2017,34,0,0.0
潍城区,2018,13,0,0.0
潍城区,2019,11,0,0.0
潘集区,2010,27,0,0.0
潘集区,2011,28,0,0.0
潘集区,2012,46,0,0.0
潘集区,2013,77,0,0.0
潘集区,2014,103,0,0.0
潘集区,2015,2,0,0.0
潘集区,2016,3,0,0.0
潘集区,2017,6,0,0.0
潘集区,2018,8,0,0.0
潘集区,2019,18,0,0.0
潜山县,2010,7,0,0.0
潜山县,2011,13,0,0.0
潜山县,2012,15,0,0.0
潜山县,2013,27,0,0.0
潜山县,2014,27,0,0.0
潜山县,2015,3,0,0.0
潜山县,2016,7,0,0.0
潜山县,2017,5,0,0.0
潜山县,2018,2,0,0.0
潜山县,2019,9,0,0.0
潜江市,2010,5,0,0.0
潜江市,2011,6,0,0.0
潜江市,2012,34,0,0.0
潜江市,2013,92,0,0.0
潜江市,2014,41,0,0.0
潜江市,2015,46,0,0.0
潜江市,2016,21,0,0.0
潜江市,2017,21,0,0.0
潜江市,2018,17,0,0.0
潜江市,2019,17,0,0.0
潞城市,2010,35,0,0.0
潞城市,2011,30,0,0.0
潞城市,2012,32,0,0.0
潞城市,2013,69,0,0.0
潞城市,2014,58,0,0.0
潞城市,2015,55,0,0.0
潞城市,2016,48,0,0.0
潞城市,2017,68,0,0.0
潞城市,2018,63,0,0.0
潞城市,2019,53,0,0.0
潢川县,2010,7,0,0.0
潢川县,2011,18,0,0.0
潢川县,2012,20,0,0.0
潢川县,2013,16,0,0.0
潢川县,2014,21,0,0.0
潢川县,2015,13,0,0.0
潢川县,2016,22,0,0.0
潢川县,2017,9,0,0.0
潢川县,2018,9,0,0.0
潢川县,2019,27,0,0.0
潮南区,2010,4,0,0.0
潮南区,2011,20,0,0.0
潮南区,2012,10,0,0.0
潮南区,2013,19,0,0.0
潮南区,2014,9,0,0.0
潮南区,2015,18,0,0.0
潮南区,2016,6,0,0.0
潮南区,2017,17,0,0.0
潮南区,2018,20,0,0.0
潮南区,2019,8,0,0.0
潮安区,2010,12,0,0.0
潮安区,2011,47,0,0.0
潮安区,2012,12,0,0.0
潮安区,2013,16,0,0.0
潮安区,2014,21,0,0.0
潮安区,2015,23,0,0.0
潮安区,2016,9,0,0.0
潮安区,2017,13,0,0.0
潮安区,2018,8,0,0.0
潮安区,2019,6,0,0.0
潮阳区,2010,11,0,0.0
潮阳区,2011,48,0,0.0
潮阳区,2012,8,0,0.0
潮阳区,2013,29,0,0.0
潮阳区,2014,23,0,0.0
潮阳区,2015,16,0,0.0
潮阳区,2016,6,0,0.0
潮阳区,2017,51,0,0.0
潮阳区,2018,3,0,0.0
潮阳区,2019,7,0,0.0
潼关县,2010,4,0,0.0
潼关县,2012,2,0,0.0
潼关县,2013,2,0,0.0
潼关县,2014,3,0,0.0
潼关县,2015,3,0,0.0
潼关县,2016,3,0,0.0
潼关县,2017,4,0,0.0
潼关县,2018,6,0,0.0
潼南区,2010,5,0,0.0
潼南区,2011,9,0,0.0
潼南区,2012,13,0,0.0
潼南区,2013,7,0,0.0
潼南区,2014,10,0,0.0
潼南区,2015,5,0,0.0
潼南区,2016,6,0,0.0
潼南区,2017,14,0,0.0
潼南区,2018,18,0,0.0
潼南区,2019,14,0,0.0
澄城县,2010,7,0,0.0
澄城县,2011,3,0,0.0
澄城县,2012,10,0,0.0
澄城县,2013,31,0,0.0
澄城县,2014,5,0,0.0
澄城县,2015,4,0,0.0
澄城县,2016,9,0,0.0
澄城县,2017,2,0,0.0
澄城县,2018,5,0,0.0
澄城县,2019,28,0,0.0
澄江县,2010,8,0,0.0
澄江县,2014,2,0,0.0
澄江县,2016,5,0,0.0
澄江县,2018,1,0,0.0
澄江县,2019,2,0,0.0
澄海区,2011,8,0,0.0
澄海区,2012,1,0,0.0
澄海区,2013,1,0,0.0
澄海区,2014,5,0,0.0
澄海区,2015,7,0,0.0
澄海区,2017,1,0,0.0
澄迈县,2010,38,0,0.0
澄迈县,2011,8,0,0.0
澄迈县,2012,5,0,0.0
澄迈县,2013,19,0,0.0
澄迈县,2014,9,0,0.0
澄迈县,2015,26,0,0.0
澄迈县,2016,12,0,0.0
澄迈县,2017,4,0,0.0
澄迈县,2018,13,0,0.0
澄迈县,2019,15,0,0.0
澜沧拉祜族自治县,2010,277,0,0.0
澜沧拉祜族自治县,2011,106,0,0.0
澜沧拉祜族自治县,2012,366,0,0.0
澜沧拉祜族自治县,2013,182,0,0.0
澜沧拉祜族自治县,2014,214,0,0.0
澜沧拉祜族自治县,2015,99,0,0.0
澜沧拉祜族自治县,2016,64,0,0.0
澜沧拉祜族自治县,2017,83,0,0.0
澜沧拉祜族自治县,2018,52,0,0.0
澜沧拉祜族自治县,2019,118,0,0.0
澧县,2010,23,0,0.0
澧县,2011,20,0,0.0
澧县,2012,17,0,0.0
澧县,2013,8,0,0.0
澧县,2014,16,0,0.0
澧县,2015,14,0,0.0
澧县,2016,12,0,0.0
澧县,2017,10,0,0.0
澧县,2018,34,0,0.0
澧县,2019,13,0,0.0
濉溪县,2010,365,0,0.0
濉溪县,2011,187,0,0.0
濉溪县,2012,750,0,0.0
濉溪县,2013,148,0,0.0
濉溪县,2014,634,0,0.0
濉溪县,2015,507,0,0.0
濉溪县,2016,44,0,0.0
濉溪县,2017,39,0,0.0
濉溪县,2018,67,0,0.0
濉溪县,2019,84,0,0.0
濠江区,2011,8,0,0.0
濠江区,2014,1,0,0.0
濠江区,2015,4,0,0.0
濠江区,2017,8,0,0.0
濠江区,2019,1,0,0.0
濮阳县,2010,6,0,0.0
濮阳县,2011,28,0,0.0
濮阳县,2012,24,0,0.0
濮阳县,2013,49,0,0.0
濮阳县,2014,81,0,0.0
濮阳县,2015,38,0,0.0
濮阳县,2016,23,0,0.0
濮阳县,2017,20,0,0.0
濮阳县,2018,17,0,0.0
濮阳县,2019,20,0,0.0
瀍河回族区,2013,1,0,0.0
瀍河回族区,2014,4,0,0.0
瀍河回族区,2015,2,0,0.0
瀍河回族区,2017,5,0,0.0
瀍河回族区,2018,1,0,0.0
灌云县,2010,270,0,0.0
灌云县,2011,82,0,0.0
灌云县,2012,195,0,0.0
灌云县,2013,85,0,0.0
灌云县,2014,24,0,0.0
灌云县,2015,25,0,0.0
灌云县,2016,12,0,0.0
灌云县,2017,13,0,0.0
灌云县,2018,7,0,0.0
灌云县,2019,8,0,0.0
灌南县,2010,169,0,0.0
灌南县,2011,31,0,0.0
灌南县,2012,70,0,0.0
灌南县,2013,60,0,0.0
灌南县,2014,29,0,0.0
灌南县,2015,20,0,0.0
灌南县,2016,16,0,0.0
灌南县,2017,16,0,0.0
灌南县,2018,11,0,0.0
灌南县,2019,24,0,0.0
灌阳县,2010,64,0,0.0
灌阳县,2011,45,0,0.0
灌阳县,2012,28,0,0.0
灌阳县,2013,67,0,0.0
灌阳县,2014,42,0,0.0
灌阳县,2015,23,0,0.0
灌阳县,2016,10,0,0.0
灌阳县,2017,14,0,0.0
灌阳县,2018,9,0,0.0
灌阳县,2019,10,0,0.0
灞桥区,2010,4,0,0.0
灞桥区,2011,1,0,0.0
灞桥区,2012,2,0,0.0
灞桥区,2013,6,0,0.0
灞桥区,2014,14,0,0.0
灞桥区,2015,13,0,0.0
灞桥区,2016,20,0,0.0
灞桥区,2017,7,0,0.0
灞桥区,2018,8,0,0.0
灞桥区,2019,13,0,0.0
灯塔市,2010,34,0,0.0
灯塔市,2011,83,0,0.0
灯塔市,2012,39,0,0.0
灯塔市,2013,71,0,0.0
灯塔市,2014,208,0,0.0
灯塔市,2015,146,0,0.0
灯塔市,2016,159,0,0.0
灯塔市,2017,272,0,0.0
灯塔市,2018,243,0,0.0
灯塔市,2019,293,0,0.0
灵丘县,2010,1,0,0.0
灵丘县,2012,35,0,0.0
灵丘县,2014,6,0,0.0
灵丘县,2015,2,0,0.0
灵丘县,2016,1,0,0.0
灵丘县,2017,5,0,0.0
灵丘县,2018,6,0,0.0
灵丘县,2019,4,0,0.0
灵台县,2010,5,0,0.0
灵台县,2011,1,0,0.0
灵台县,2012,1,0,0.0
灵台县,2013,8,0,0.0
灵台县,2014,13,0,0.0
灵台县,2015,2,0,0.0
灵台县,2016,9,0,0.0
灵台县,2017,6,0,0.0
灵台县,2018,4,0,0.0
灵台县,2019,13,0,0.0
灵宝市,2010,15,0,0.0
灵宝市,2011,16,0,0.0
灵宝市,2012,8,0,0.0
灵宝市,2013,48,0,0.0
灵宝市,2014,18,0,0.0
灵宝市,2015,12,0,0.0
灵宝市,2016,12,0,0.0
灵宝市,2017,9,0,0.0
灵宝市,2018,11,0,0.0
灵宝市,2019,7,0,0.0
灵寿县,2012,5,0,0.0
灵寿县,2013,3,0,0.0
灵寿县,2014,1,0,0.0
灵寿县,2015,1,0,0.0
灵寿县,2016,4,0,0.0
灵寿县,2017,2,0,0.0
灵寿县,2018,4,0,0.0
灵寿县,2019,8,0,0.0
灵山县,2010,117,0,0.0
灵山县,2011,132,0,0.0
灵山县,2012,80,0,0.0
灵山县,2013,92,0,0.0
灵山县,2014,134,0,0.0
灵山县,2015,66,0,0.0
灵山县,2016,49,0,0.0
灵山县,2017,62,0,0.0
灵山县,2018,64,0,0.0
灵山县,2019,90,0,0.0
灵川县,2010,33,0,0.0
灵川县,2011,46,0,0.0
灵川县,2012,50,0,0.0
灵川县,2013,84,0,0.0
灵川县,2014,82,0,0.0
灵川县,2015,39,0,0.0
灵川县,2016,18,0,0.0
灵川县,2017,73,0,0.0
灵川县,2018,19,0,0.0
灵川县,2019,15,0,0.0
灵武市,2010,12,0,0.0
灵武市,2011,20,0,0.0
灵武市,2012,41,0,0.0
灵武市,2013,43,0,0.0
灵武市,2014,127,0,0.0
灵武市,2015,56,0,0.0
灵武市,2016,51,0,0.0
灵武市,2017,40,0,0.0
灵武市,2018,48,0,0.0
灵武市,2019,46,0,0.0
灵璧县,2010,256,0,0.0
灵璧县,2011,90,0,0.0
灵璧县,2012,512,0,0.0
灵璧县,2013,406,0,0.0
灵璧县,2014,46,0,0.0
灵璧县,2015,255,0,0.0
灵璧县,2016,6,0,0.0
灵璧县,2017,19,0,0.0
灵璧县,2018,10,0,0.0
灵璧县,2019,17,0,0.0
灵石县,2010,23,0,0.0
灵石县,2011,38,0,0.0
灵石县,2012,12,0,0.0
灵石县,2013,40,0,0.0
灵石县,2014,13,0,0.0
灵石县,2015,18,0,0.0
灵石县,2016,23,0,0.0
灵石县,2017,25,0,0.0
灵石县,2018,32,0,0.0
灵石县,2019,28,0,0.0
炉霍县,2010,2,0,0.0
炉霍县,2011,1,0,0.0
炉霍县,2012,3,0,0.0
炉霍县,2013,4,0,0.0
炉霍县,2015,1,0,0.0
炉霍县,2016,2,0,0.0
炉霍县,2017,23,0,0.0
炉霍县,2018,1,0,0.0
炉霍县,2019,3,0,0.0
炎陵县,2010,36,0,0.0
炎陵县,2011,59,0,0.0
炎陵县,2012,52,0,0.0
炎陵县,2013,78,0,0.0
炎陵县,2014,47,0,0.0
炎陵县,2015,36,0,0.0
炎陵县,2016,18,0,0.0
炎陵县,2017,11,0,0.0
炎陵县,2018,16,0,0.0
炎陵县,2019,9,0,0.0
点军区,2013,3,0,0.0
点军区,2016,1,0,0.0
点军区,2017,1,0,0.0
点军区,2018,4,0,0.0
点军区,2019,3,0,0.0
烈山区,2010,66,0,0.0
烈山区,2011,23,0,0.0
烈山区,2012,69,0,0.0
烈山区,2013,40,0,0.0
烈山区,2014,42,0,0.0
烈山区,2015,14,0,0.0
烈山区,2016,3,0,0.0
烈山区,2017,7,0,0.0
烈山区,2018,1,0,0.0
烈山区,2019,7,0,0.0
焉耆回族自治县,2013,2,0,0.0
焉耆回族自治县,2014,3,0,0.0
焉耆回族自治县,2016,1,0,0.0
焉耆回族自治县,2017,8,0,0.0
焉耆回族自治县,2018,1,0,0.0
焉耆回族自治县,2019,4,0,0.0
爱民区,2010,4,0,0.0
爱民区,2011,3,0,0.0
爱民区,2013,5,0,0.0
爱民区,2014,2,0,0.0
爱民区,2015,13,0,0.0
爱民区,2016,3,0,0.0
爱民区,2017,8,0,0.0
爱民区,2018,3,0,0.0
爱民区,2019,8,0,0.0
爱辉区,2010,663,2,0.0030165912518853697
爱辉区,2011,840,0,0.0
爱辉区,2012,74,0,0.0
爱辉区,2013,269,2,0.007434944237918215
爱辉区,2014,273,2,0.007326007326007326
爱辉区,2015,599,0,0.0
爱辉区,2016,235,0,0.0
爱辉区,2017,854,1,0.00117096018735363
爱辉区,2018,477,1,0.0020964360587002098
爱辉区,2019,494,0,0.0
牙克石市,2010,150,0,0.0
牙克石市,2011,141,0,0.0
牙克石市,2012,153,0,0.0
牙克石市,2013,115,0,0.0
牙克石市,2014,242,0,0.0
牙克石市,2015,120,0,0.0
牙克石市,2016,61,0,0.0
牙克石市,2017,63,0,0.0
牙克石市,2018,104,0,0.0
牙克石市,2019,118,0,0.0
牟定县,2010,1,0,0.0
牟定县,2011,4,0,0.0
牟定县,2012,1,0,0.0
牟定县,2013,5,0,0.0
牟定县,2014,35,0,0.0
牟定县,2015,1,0,0.0
牟定县,2016,3,0,0.0
牟定县,2017,1,0,0.0
牟定县,2018,3,0,0.0
牟定县,2019,6,0,0.0
牟平区,2010,31,0,0.0
牟平区,2011,50,0,0.0
牟平区,2012,33,0,0.0
牟平区,2013,27,0,0.0
牟平区,2014,29,0,0.0
牟平区,2015,28,0,0.0
牟平区,2016,25,0,0.0
牟平区,2017,15,0,0.0
牟平区,2018,8,0,0.0
牟平区,2019,6,0,0.0
牡丹区,2010,12,0,0.0
牡丹区,2011,30,0,0.0
牡丹区,2012,38,0,0.0
牡丹区,2013,24,0,0.0
牡丹区,2014,28,0,0.0
牡丹区,2015,18,0,0.0
牡丹区,2016,27,0,0.0
牡丹区,2017,34,0,0.0
牡丹区,2018,20,0,0.0
牡丹区,2019,28,0,0.0
牧野区,2010,3,0,0.0
