县名,年份,月份,火点数量,农业焚烧数量,农业焚烧比例
蒸湘区,2017,7,2,0,0.0
蒸湘区,2017,12,1,0,0.0
蒸湘区,2019,7,1,0,0.0
蓝山县,2010,1,2,0,0.0
蓝山县,2010,2,12,0,0.0
蓝山县,2010,3,37,0,0.0
蓝山县,2010,8,4,0,0.0
蓝山县,2010,9,1,0,0.0
蓝山县,2010,11,25,0,0.0
蓝山县,2010,12,27,0,0.0
蓝山县,2011,1,3,0,0.0
蓝山县,2011,2,26,0,0.0
蓝山县,2011,3,6,0,0.0
蓝山县,2011,4,1,0,0.0
蓝山县,2011,7,1,0,0.0
蓝山县,2011,8,1,0,0.0
蓝山县,2011,10,12,0,0.0
蓝山县,2011,11,17,0,0.0
蓝山县,2011,12,40,0,0.0
蓝山县,2012,2,5,0,0.0
蓝山县,2012,3,38,0,0.0
蓝山县,2012,4,25,0,0.0
蓝山县,2012,9,3,0,0.0
蓝山县,2012,10,17,0,0.0
蓝山县,2012,12,2,0,0.0
蓝山县,2013,1,4,0,0.0
蓝山县,2013,2,2,0,0.0
蓝山县,2013,3,53,0,0.0
蓝山县,2013,4,1,0,0.0
蓝山县,2013,7,3,0,0.0
蓝山县,2013,8,2,0,0.0
蓝山县,2013,9,5,0,0.0
蓝山县,2013,10,9,0,0.0
蓝山县,2013,11,16,0,0.0
蓝山县,2013,12,23,0,0.0
蓝山县,2014,1,74,0,0.0
蓝山县,2014,2,1,0,0.0
蓝山县,2014,3,4,0,0.0
蓝山县,2014,4,6,0,0.0
蓝山县,2014,8,1,0,0.0
蓝山县,2014,9,2,0,0.0
蓝山县,2014,10,17,0,0.0
蓝山县,2014,11,5,0,0.0
蓝山县,2014,12,33,0,0.0
蓝山县,2015,1,43,0,0.0
蓝山县,2015,2,1,0,0.0
蓝山县,2015,3,4,0,0.0
蓝山县,2015,4,14,0,0.0
蓝山县,2015,9,2,0,0.0
蓝山县,2015,10,3,0,0.0
蓝山县,2016,2,6,0,0.0
蓝山县,2016,3,14,0,0.0
蓝山县,2016,8,1,0,0.0
蓝山县,2016,9,1,0,0.0
蓝山县,2016,12,7,0,0.0
蓝山县,2017,1,3,0,0.0
蓝山县,2017,2,5,0,0.0
蓝山县,2017,3,3,0,0.0
蓝山县,2017,4,25,0,0.0
蓝山县,2017,5,1,0,0.0
蓝山县,2017,9,4,0,0.0
蓝山县,2017,11,1,0,0.0
蓝山县,2017,12,5,0,0.0
蓝山县,2018,1,3,0,0.0
蓝山县,2018,2,13,0,0.0
蓝山县,2018,3,3,0,0.0
蓝山县,2018,4,3,0,0.0
蓝山县,2018,5,1,0,0.0
蓝山县,2018,7,2,0,0.0
蓝山县,2018,8,1,0,0.0
蓝山县,2018,9,1,0,0.0
蓝山县,2019,2,4,0,0.0
蓝山县,2019,8,1,0,0.0
蓝山县,2019,9,5,0,0.0
蓝山县,2019,10,1,0,0.0
蓝山县,2019,11,3,0,0.0
蓝山县,2019,12,9,0,0.0
蓝田县,2010,1,3,0,0.0
蓝田县,2010,3,1,0,0.0
蓝田县,2010,4,1,0,0.0
蓝田县,2010,11,2,0,0.0
蓝田县,2010,12,5,0,0.0
蓝田县,2011,2,1,0,0.0
蓝田县,2011,3,1,0,0.0
蓝田县,2012,6,2,0,0.0
蓝田县,2012,7,2,0,0.0
蓝田县,2012,12,3,0,0.0
蓝田县,2013,1,7,0,0.0
蓝田县,2013,3,13,0,0.0
蓝田县,2013,4,2,0,0.0
蓝田县,2013,5,4,0,0.0
蓝田县,2013,6,3,0,0.0
蓝田县,2013,7,6,0,0.0
蓝田县,2013,8,1,0,0.0
蓝田县,2014,1,8,0,0.0
蓝田县,2014,2,1,0,0.0
蓝田县,2014,4,1,0,0.0
蓝田县,2014,5,3,0,0.0
蓝田县,2014,6,1,0,0.0
蓝田县,2014,7,4,0,0.0
蓝田县,2014,8,1,0,0.0
蓝田县,2014,11,1,0,0.0
蓝田县,2015,2,1,0,0.0
蓝田县,2015,4,1,0,0.0
蓝田县,2015,5,3,0,0.0
蓝田县,2015,6,1,0,0.0
蓝田县,2015,7,6,0,0.0
蓝田县,2015,8,1,0,0.0
蓝田县,2016,3,1,0,0.0
蓝田县,2016,4,2,0,0.0
蓝田县,2016,5,9,0,0.0
蓝田县,2016,6,6,0,0.0
蓝田县,2016,7,3,0,0.0
蓝田县,2016,8,4,0,0.0
蓝田县,2017,1,1,0,0.0
蓝田县,2017,2,1,0,0.0
蓝田县,2017,5,2,0,0.0
蓝田县,2017,6,2,0,0.0
蓝田县,2017,7,6,0,0.0
蓝田县,2017,8,3,0,0.0
蓝田县,2017,11,1,0,0.0
蓝田县,2018,2,1,0,0.0
蓝田县,2018,4,2,0,0.0
蓝田县,2018,5,3,0,0.0
蓝田县,2018,6,1,0,0.0
蓝田县,2018,7,3,0,0.0
蓝田县,2018,8,4,0,0.0
蓝田县,2019,2,1,0,0.0
蓝田县,2019,3,5,0,0.0
蓝田县,2019,4,2,0,0.0
蓝田县,2019,5,5,0,0.0
蓝田县,2019,6,2,0,0.0
蓝田县,2019,7,4,0,0.0
蓝田县,2019,8,2,0,0.0
蓟县,2010,2,1,0,0.0
蓟县,2010,6,3,0,0.0
蓟县,2010,10,2,0,0.0
蓟县,2010,11,3,0,0.0
蓟县,2010,12,1,0,0.0
蓟县,2011,1,1,0,0.0
蓟县,2011,2,1,0,0.0
蓟县,2011,3,1,0,0.0
蓟县,2011,5,1,0,0.0
蓟县,2011,6,1,0,0.0
蓟县,2011,7,1,0,0.0
蓟县,2011,11,3,0,0.0
蓟县,2012,2,4,0,0.0
蓟县,2012,3,1,0,0.0
蓟县,2012,4,6,0,0.0
蓟县,2012,6,6,0,0.0
蓟县,2012,7,3,0,0.0
蓟县,2012,8,1,0,0.0
蓟县,2012,10,3,0,0.0
蓟县,2012,11,4,0,0.0
蓟县,2013,2,3,0,0.0
蓟县,2013,3,5,0,0.0
蓟县,2013,6,3,0,0.0
蓟县,2013,10,3,0,0.0
蓟县,2013,11,1,0,0.0
蓟县,2013,12,2,0,0.0
蓟县,2014,1,1,0,0.0
蓟县,2014,2,2,0,0.0
蓟县,2014,3,1,0,0.0
蓟县,2014,5,1,0,0.0
蓟县,2014,6,4,0,0.0
蓟县,2014,7,1,0,0.0
蓟县,2014,9,1,0,0.0
蓟县,2014,10,5,0,0.0
蓟县,2014,11,1,0,0.0
蓟县,2014,12,3,0,0.0
蓟县,2015,1,5,0,0.0
蓟县,2015,2,2,0,0.0
蓟县,2015,3,3,0,0.0
蓟县,2015,4,1,0,0.0
蓟县,2015,5,2,0,0.0
蓟县,2015,6,5,0,0.0
蓟县,2015,7,2,0,0.0
蓟县,2015,10,7,0,0.0
蓟县,2015,11,1,0,0.0
蓟县,2015,12,2,0,0.0
蓟县,2016,1,4,0,0.0
蓟县,2016,2,10,0,0.0
蓟县,2016,3,1,0,0.0
蓟县,2016,4,2,0,0.0
蓟县,2016,5,1,0,0.0
蓟县,2016,6,6,0,0.0
蓟县,2016,7,2,0,0.0
蓟县,2016,10,1,0,0.0
蓟县,2017,2,4,0,0.0
蓟县,2017,3,1,0,0.0
蓟县,2017,6,2,0,0.0
蓟县,2017,7,3,0,0.0
蓟县,2018,2,2,0,0.0
蓟县,2018,3,1,0,0.0
蓟县,2018,4,1,0,0.0
蓟县,2018,7,6,0,0.0
蓟县,2018,9,1,0,0.0
蓟县,2018,10,1,0,0.0
蓟县,2018,12,3,0,0.0
蓟县,2019,3,4,0,0.0
蓟县,2019,4,4,0,0.0
蓟县,2019,5,4,0,0.0
蓟县,2019,6,1,0,0.0
蓟县,2019,7,1,0,0.0
蓬安县,2011,5,1,0,0.0
蓬安县,2013,5,1,0,0.0
蓬安县,2013,7,2,0,0.0
蓬安县,2015,7,3,0,0.0
蓬安县,2015,8,1,0,0.0
蓬安县,2016,4,1,0,0.0
蓬安县,2016,5,1,0,0.0
蓬安县,2016,6,2,0,0.0
蓬安县,2017,5,1,0,0.0
蓬安县,2017,7,2,0,0.0
蓬安县,2018,6,1,0,0.0
蓬安县,2018,7,1,0,0.0
蓬安县,2019,3,1,0,0.0
蓬安县,2019,7,1,0,0.0
蓬安县,2019,8,1,0,0.0
蓬江区,2010,3,1,0,0.0
蓬江区,2010,5,2,0,0.0
蓬江区,2010,7,1,0,0.0
蓬江区,2010,8,3,0,0.0
蓬江区,2010,10,1,0,0.0
蓬江区,2011,5,1,0,0.0
蓬江区,2011,6,1,0,0.0
蓬江区,2011,7,2,0,0.0
蓬江区,2011,9,1,0,0.0
蓬江区,2011,10,1,0,0.0
蓬江区,2012,7,2,0,0.0
蓬江区,2013,6,1,0,0.0
蓬江区,2013,9,2,0,0.0
蓬江区,2013,10,4,0,0.0
蓬江区,2014,4,2,0,0.0
蓬江区,2014,7,1,0,0.0
蓬江区,2014,8,1,0,0.0
蓬江区,2014,12,1,0,0.0
蓬江区,2015,1,1,0,0.0
蓬江区,2015,4,3,0,0.0
蓬江区,2015,8,4,0,0.0
蓬江区,2015,9,2,0,0.0
蓬江区,2016,2,1,0,0.0
蓬江区,2016,6,1,0,0.0
蓬江区,2016,8,1,0,0.0
蓬江区,2016,9,2,0,0.0
蓬江区,2016,12,1,0,0.0
蓬江区,2017,4,1,0,0.0
蓬江区,2017,8,2,0,0.0
蓬江区,2017,9,2,0,0.0
蓬江区,2018,5,2,0,0.0
蓬江区,2018,6,2,0,0.0
蓬江区,2018,7,1,0,0.0
蓬江区,2018,8,1,0,0.0
蓬江区,2018,9,2,0,0.0
蓬江区,2019,5,1,0,0.0
蓬江区,2019,6,1,0,0.0
蓬江区,2019,8,1,0,0.0
蓬江区,2019,9,3,0,0.0
蓬溪县,2010,3,1,0,0.0
蓬溪县,2010,8,1,0,0.0
蓬溪县,2011,4,3,0,0.0
蓬溪县,2011,5,2,0,0.0
蓬溪县,2011,6,3,0,0.0
蓬溪县,2011,7,1,0,0.0
蓬溪县,2011,8,8,0,0.0
蓬溪县,2012,3,1,0,0.0
蓬溪县,2012,4,1,0,0.0
蓬溪县,2012,5,1,0,0.0
蓬溪县,2012,7,4,0,0.0
蓬溪县,2012,8,4,0,0.0
蓬溪县,2013,2,1,0,0.0
蓬溪县,2013,4,2,0,0.0
蓬溪县,2013,6,2,0,0.0
蓬溪县,2013,7,5,0,0.0
蓬溪县,2013,8,2,0,0.0
蓬溪县,2014,1,1,0,0.0
蓬溪县,2014,4,1,0,0.0
蓬溪县,2014,5,4,0,0.0
蓬溪县,2014,6,1,0,0.0
蓬溪县,2014,7,2,0,0.0
蓬溪县,2014,8,5,0,0.0
蓬溪县,2015,4,1,0,0.0
蓬溪县,2015,5,7,0,0.0
蓬溪县,2015,7,6,0,0.0
蓬溪县,2015,8,2,0,0.0
蓬溪县,2016,4,1,0,0.0
蓬溪县,2016,5,2,0,0.0
蓬溪县,2016,6,3,0,0.0
蓬溪县,2016,7,3,0,0.0
蓬溪县,2016,8,6,0,0.0
蓬溪县,2017,4,2,0,0.0
蓬溪县,2017,5,1,0,0.0
蓬溪县,2017,7,14,0,0.0
蓬溪县,2017,8,9,0,0.0
蓬溪县,2018,3,1,0,0.0
蓬溪县,2018,4,6,0,0.0
蓬溪县,2018,6,1,0,0.0
蓬溪县,2018,7,2,0,0.0
蓬溪县,2018,8,5,0,0.0
蓬溪县,2019,2,1,0,0.0
蓬溪县,2019,4,1,0,0.0
蓬溪县,2019,6,1,0,0.0
蓬溪县,2019,7,3,0,0.0
蓬溪县,2019,8,5,0,0.0
蓬莱市,2010,3,1,0,0.0
蓬莱市,2010,4,7,0,0.0
蓬莱市,2010,5,2,0,0.0
蓬莱市,2010,6,8,0,0.0
蓬莱市,2010,7,2,0,0.0
蓬莱市,2010,8,2,0,0.0
蓬莱市,2011,3,16,0,0.0
蓬莱市,2011,4,6,0,0.0
蓬莱市,2011,5,1,0,0.0
蓬莱市,2011,6,10,0,0.0
蓬莱市,2011,7,2,0,0.0
蓬莱市,2011,8,2,0,0.0
蓬莱市,2012,2,1,0,0.0
蓬莱市,2012,3,1,0,0.0
蓬莱市,2012,4,3,0,0.0
蓬莱市,2012,6,9,0,0.0
蓬莱市,2012,8,1,0,0.0
蓬莱市,2012,9,1,0,0.0
蓬莱市,2013,3,10,0,0.0
蓬莱市,2013,4,2,0,0.0
蓬莱市,2013,6,7,0,0.0
蓬莱市,2013,10,2,0,0.0
蓬莱市,2013,11,1,0,0.0
蓬莱市,2014,2,1,0,0.0
蓬莱市,2014,3,32,0,0.0
蓬莱市,2014,4,5,0,0.0
蓬莱市,2014,5,3,0,0.0
蓬莱市,2014,6,3,0,0.0
蓬莱市,2015,2,4,0,0.0
蓬莱市,2015,4,2,0,0.0
蓬莱市,2015,5,2,0,0.0
蓬莱市,2015,6,3,0,0.0
蓬莱市,2015,7,2,0,0.0
蓬莱市,2016,3,10,0,0.0
蓬莱市,2016,4,1,0,0.0
蓬莱市,2016,5,1,0,0.0
蓬莱市,2016,6,3,0,0.0
蓬莱市,2016,7,3,0,0.0
蓬莱市,2016,12,1,0,0.0
蓬莱市,2017,2,1,0,0.0
蓬莱市,2017,3,2,0,0.0
蓬莱市,2017,6,2,0,0.0
蓬莱市,2017,7,1,0,0.0
蓬莱市,2017,11,1,0,0.0
蓬莱市,2018,2,1,0,0.0
蓬莱市,2018,3,5,0,0.0
蓬莱市,2018,4,3,0,0.0
蓬莱市,2018,6,3,0,0.0
蓬莱市,2018,7,1,0,0.0
蓬莱市,2018,8,1,0,0.0
蓬莱市,2019,1,2,0,0.0
蓬莱市,2019,3,5,0,0.0
蓬莱市,2019,4,7,0,0.0
蓬莱市,2019,5,4,0,0.0
蓬莱市,2019,6,2,0,0.0
蓬莱市,2019,12,1,0,0.0
蔚县,2010,3,5,0,0.0
蔚县,2010,9,2,0,0.0
蔚县,2010,10,2,0,0.0
蔚县,2010,11,2,0,0.0
蔚县,2010,12,1,0,0.0
蔚县,2011,2,1,0,0.0
蔚县,2011,3,5,0,0.0
蔚县,2011,10,2,0,0.0
蔚县,2012,1,1,0,0.0
蔚县,2012,2,1,0,0.0
蔚县,2012,3,1,0,0.0
蔚县,2012,4,2,0,0.0
蔚县,2012,9,5,0,0.0
蔚县,2012,10,3,0,0.0
蔚县,2013,3,7,0,0.0
蔚县,2013,4,2,0,0.0
蔚县,2013,6,4,0,0.0
蔚县,2013,8,1,0,0.0
蔚县,2013,9,4,0,0.0
蔚县,2013,10,1,0,0.0
蔚县,2013,11,5,0,0.0
蔚县,2013,12,1,0,0.0
蔚县,2014,3,1,0,0.0
蔚县,2014,4,5,0,0.0
蔚县,2014,8,1,0,0.0
蔚县,2014,9,3,0,0.0
蔚县,2014,10,3,0,0.0
蔚县,2014,11,1,0,0.0
蔚县,2015,1,1,0,0.0
蔚县,2015,2,2,0,0.0
蔚县,2015,3,11,0,0.0
蔚县,2015,4,1,0,0.0
蔚县,2015,6,1,0,0.0
蔚县,2015,8,1,0,0.0
蔚县,2015,9,4,0,0.0
蔚县,2015,11,4,0,0.0
蔚县,2016,2,10,0,0.0
蔚县,2016,3,12,0,0.0
蔚县,2016,4,3,0,0.0
蔚县,2016,7,2,0,0.0
蔚县,2016,8,3,0,0.0
蔚县,2016,9,2,0,0.0
蔚县,2016,10,4,0,0.0
蔚县,2016,11,8,0,0.0
蔚县,2016,12,1,0,0.0
蔚县,2017,1,2,0,0.0
蔚县,2017,2,21,0,0.0
蔚县,2017,3,12,0,0.0
蔚县,2017,4,4,0,0.0
蔚县,2017,5,1,0,0.0
蔚县,2017,7,1,0,0.0
蔚县,2017,9,1,0,0.0
蔚县,2017,10,1,0,0.0
蔚县,2017,11,8,0,0.0
蔚县,2018,1,1,0,0.0
蔚县,2018,2,18,0,0.0
蔚县,2018,3,4,0,0.0
蔚县,2018,10,14,0,0.0
蔚县,2018,11,7,0,0.0
蔚县,2019,1,3,0,0.0
蔚县,2019,2,8,0,0.0
蔚县,2019,3,5,0,0.0
蔚县,2019,4,1,0,0.0
蔚县,2019,5,4,0,0.0
蔚县,2019,9,1,0,0.0
蔚县,2019,10,32,0,0.0
蔚县,2019,11,1,0,0.0
蔡甸区,2010,2,13,0,0.0
蔡甸区,2010,3,5,0,0.0
蔡甸区,2011,1,1,0,0.0
蔡甸区,2011,2,2,0,0.0
蔡甸区,2011,4,2,0,0.0
蔡甸区,2011,5,1,0,0.0
蔡甸区,2011,11,1,0,0.0
蔡甸区,2011,12,2,0,0.0
蔡甸区,2012,2,1,0,0.0
蔡甸区,2012,3,1,0,0.0
蔡甸区,2012,4,1,0,0.0
蔡甸区,2012,5,1,0,0.0
蔡甸区,2012,8,1,0,0.0
蔡甸区,2013,3,1,0,0.0
蔡甸区,2013,4,1,0,0.0
蔡甸区,2013,5,2,0,0.0
蔡甸区,2013,6,2,0,0.0
蔡甸区,2013,7,2,0,0.0
蔡甸区,2013,8,1,0,0.0
蔡甸区,2013,9,2,0,0.0
蔡甸区,2013,10,7,0,0.0
蔡甸区,2013,11,1,0,0.0
蔡甸区,2013,12,2,0,0.0
蔡甸区,2014,1,19,0,0.0
蔡甸区,2014,3,1,0,0.0
蔡甸区,2014,5,1,0,0.0
蔡甸区,2014,7,1,0,0.0
蔡甸区,2014,8,4,0,0.0
蔡甸区,2014,9,3,0,0.0
蔡甸区,2014,10,4,0,0.0
蔡甸区,2014,11,1,0,0.0
蔡甸区,2015,1,1,0,0.0
蔡甸区,2015,2,2,0,0.0
蔡甸区,2015,3,1,0,0.0
蔡甸区,2015,4,1,0,0.0
蔡甸区,2015,6,2,0,0.0
蔡甸区,2015,7,4,0,0.0
蔡甸区,2015,8,1,0,0.0
蔡甸区,2015,9,1,0,0.0
蔡甸区,2015,10,2,0,0.0
蔡甸区,2016,2,5,0,0.0
蔡甸区,2016,3,1,0,0.0
蔡甸区,2016,4,3,0,0.0
蔡甸区,2016,7,4,0,0.0
蔡甸区,2016,9,1,0,0.0
蔡甸区,2017,2,1,0,0.0
蔡甸区,2017,3,3,0,0.0
蔡甸区,2017,4,2,0,0.0
蔡甸区,2017,6,2,0,0.0
蔡甸区,2017,12,1,0,0.0
蔡甸区,2018,4,2,0,0.0
蔡甸区,2018,7,1,0,0.0
蔡甸区,2018,8,6,0,0.0
蔡甸区,2018,9,1,0,0.0
蔡甸区,2018,10,2,0,0.0
蔡甸区,2018,11,1,0,0.0
蔡甸区,2018,12,1,0,0.0
蔡甸区,2019,1,2,0,0.0
蔡甸区,2019,3,6,0,0.0
蔡甸区,2019,4,4,0,0.0
蔡甸区,2019,5,1,0,0.0
蔡甸区,2019,7,2,0,0.0
蔡甸区,2019,11,1,0,0.0
蔡甸区,2019,12,4,0,0.0
蕉城区,2010,1,4,0,0.0
蕉城区,2010,2,3,0,0.0
蕉城区,2010,3,2,0,0.0
蕉城区,2010,5,1,0,0.0
蕉城区,2010,11,4,0,0.0
蕉城区,2010,12,5,0,0.0
蕉城区,2011,2,15,0,0.0
蕉城区,2011,3,11,0,0.0
蕉城区,2011,4,1,0,0.0
蕉城区,2011,5,3,0,0.0
蕉城区,2011,7,2,0,0.0
蕉城区,2012,3,4,0,0.0
蕉城区,2012,4,1,0,0.0
蕉城区,2012,10,1,0,0.0
蕉城区,2012,11,2,0,0.0
蕉城区,2013,1,2,0,0.0
蕉城区,2013,3,10,0,0.0
蕉城区,2013,4,3,0,0.0
蕉城区,2013,7,1,0,0.0
蕉城区,2013,10,2,0,0.0
蕉城区,2013,12,1,0,0.0
蕉城区,2014,1,9,0,0.0
蕉城区,2014,2,3,0,0.0
蕉城区,2014,3,1,0,0.0
蕉城区,2014,7,1,0,0.0
蕉城区,2014,11,1,0,0.0
蕉城区,2014,12,2,0,0.0
蕉城区,2015,1,3,0,0.0
蕉城区,2015,2,3,0,0.0
蕉城区,2015,4,7,0,0.0
蕉城区,2015,5,1,0,0.0
蕉城区,2015,7,1,0,0.0
蕉城区,2016,2,1,0,0.0
蕉城区,2016,3,3,0,0.0
蕉城区,2016,12,2,0,0.0
蕉城区,2017,4,2,0,0.0
蕉城区,2017,8,1,0,0.0
蕉城区,2017,10,1,0,0.0
蕉城区,2018,2,2,0,0.0
蕉城区,2018,4,4,0,0.0
蕉城区,2018,6,1,0,0.0
蕉城区,2019,8,1,0,0.0
蕉城区,2019,12,1,0,0.0
蕉岭县,2010,8,3,0,0.0
蕉岭县,2010,12,1,0,0.0
蕉岭县,2011,2,16,0,0.0
蕉岭县,2011,4,10,0,0.0
蕉岭县,2011,5,2,0,0.0
蕉岭县,2011,7,1,0,0.0
蕉岭县,2011,8,3,0,0.0
蕉岭县,2011,9,1,0,0.0
蕉岭县,2011,12,2,0,0.0
蕉岭县,2013,5,1,0,0.0
蕉岭县,2013,6,1,0,0.0
蕉岭县,2013,9,1,0,0.0
蕉岭县,2013,11,2,0,0.0
蕉岭县,2014,1,4,0,0.0
蕉岭县,2014,4,1,0,0.0
蕉岭县,2014,6,1,0,0.0
蕉岭县,2014,7,2,0,0.0
蕉岭县,2014,8,1,0,0.0
蕉岭县,2014,9,1,0,0.0
蕉岭县,2014,12,3,0,0.0
蕉岭县,2015,6,1,0,0.0
蕉岭县,2015,8,2,0,0.0
蕉岭县,2016,2,1,0,0.0
