code,fire_count,season
632524.0,32,Autumn
632525.0,12,Autumn
632621.0,31,Autumn
632622.0,10,Autumn
632623.0,1,Autumn
632625.0,6,Autumn
632626.0,4,Autumn
632701.0,6,Autumn
632722.0,3,Autumn
632723.0,1,Autumn
632724.0,27,Autumn
632725.0,1,Autumn
632726.0,17,Autumn
632800.0,8,Autumn
632801.0,35,Autumn
632802.0,31,Autumn
632821.0,39,Autumn
632822.0,58,Autumn
632823.0,3,Autumn
640104.0,107,Autumn
640105.0,14,Autumn
640106.0,26,Autumn
640121.0,35,Autumn
640122.0,187,Autumn
640181.0,199,Autumn
640202.0,17,Autumn
640205.0,103,Autumn
640221.0,573,Autumn
640302.0,50,Autumn
640303.0,156,Autumn
640323.0,60,Autumn
640324.0,391,Autumn
640381.0,144,Autumn
640402.0,17,Autumn
640422.0,4,Autumn
640425.0,2,Autumn
640502.0,77,Autumn
640521.0,405,Autumn
640522.0,76,Autumn
650102.0,1,Autumn
650103.0,6,Autumn
650104.0,3,Autumn
650106.0,45,Autumn
650107.0,3,Autumn
650109.0,28,Autumn
650121.0,83,Autumn
650202.0,4,Autumn
650203.0,48,Autumn
650204.0,8,Autumn
650205.0,5,Autumn
650402.0,1,Autumn
650421.0,219,Autumn
650422.0,41,Autumn
650521.0,42,Autumn
650522.0,48,Autumn
652201.0,303,Autumn
652301.0,199,Autumn
652302.0,73,Autumn
652323.0,327,Autumn
652324.0,338,Autumn
652325.0,2388,Autumn
652327.0,598,Autumn
652328.0,448,Autumn
652701.0,205,Autumn
652722.0,12,Autumn
652723.0,91,Autumn
652801.0,34,Autumn
652822.0,17,Autumn
652823.0,6,Autumn
652824.0,5,Autumn
652825.0,20,Autumn
652826.0,6,Autumn
652827.0,36,Autumn
652828.0,12,Autumn
652829.0,112,Autumn
652901.0,22,Autumn
652902.0,121,Autumn
652922.0,26,Autumn
652924.0,25,Autumn
652925.0,9,Autumn
652926.0,159,Autumn
652927.0,6,Autumn
652928.0,3,Autumn
653001.0,2,Autumn
653022.0,9,Autumn
653024.0,4,Autumn
653101.0,1,Autumn
653121.0,2,Autumn
653122.0,8,Autumn
653123.0,22,Autumn
653124.0,1,Autumn
653125.0,3,Autumn
653126.0,5,Autumn
653127.0,6,Autumn
653128.0,1,Autumn
653129.0,3,Autumn
653130.0,1,Autumn
653131.0,4,Autumn
653201.0,1,Autumn
653221.0,3,Autumn
653222.0,5,Autumn
653223.0,10,Autumn
653224.0,1,Autumn
653225.0,6,Autumn
653226.0,4,Autumn
653227.0,19,Autumn
654002.0,67,Autumn
654003.0,121,Autumn
654004.0,17,Autumn
654021.0,69,Autumn
654022.0,265,Autumn
654023.0,52,Autumn
654024.0,39,Autumn
654025.0,459,Autumn
654026.0,323,Autumn
654027.0,17,Autumn
654028.0,81,Autumn
654201.0,672,Autumn
654202.0,92,Autumn
654221.0,514,Autumn
654223.0,236,Autumn
654224.0,22,Autumn
654225.0,43,Autumn
654226.0,6,Autumn
654301.0,2,Autumn
654321.0,46,Autumn
654322.0,4,Autumn
654323.0,32,Autumn
654324.0,8,Autumn
654325.0,2,Autumn
654326.0,2,Autumn
659001.0,97,Autumn
659002.0,5,Autumn
659003.0,2,Autumn
659004.0,5,Autumn
659005.0,15,Autumn
659006.0,3,Autumn
659007.0,1,Autumn
659008.0,317,Autumn
0.0,3,Winter
110105.0,4,Winter
110106.0,7,Winter
110107.0,1,Winter
110109.0,1,Winter
110111.0,26,Winter
110112.0,29,Winter
110113.0,15,Winter
110114.0,8,Winter
110115.0,29,Winter
110116.0,5,Winter
110117.0,5,Winter
110119.0,12,Winter
120105.0,1,Winter
120110.0,88,Winter
120111.0,28,Winter
120112.0,53,Winter
120113.0,40,Winter
120114.0,72,Winter
120115.0,350,Winter
120116.0,165,Winter
120117.0,225,Winter
120118.0,164,Winter
120119.0,54,Winter
130102.0,2,Winter
130107.0,8,Winter
130109.0,8,Winter
130110.0,5,Winter
130111.0,1,Winter
130121.0,26,Winter
130123.0,6,Winter
130125.0,11,Winter
130126.0,7,Winter
130127.0,1,Winter
130128.0,1,Winter
130129.0,4,Winter
130130.0,2,Winter
130131.0,24,Winter
130132.0,13,Winter
130133.0,3,Winter
130181.0,3,Winter
130183.0,3,Winter
130184.0,1,Winter
130202.0,5,Winter
130203.0,4,Winter
130204.0,31,Winter
130205.0,22,Winter
130207.0,358,Winter
130208.0,507,Winter
130209.0,143,Winter
130223.0,42,Winter
130224.0,143,Winter
130225.0,79,Winter
130227.0,11,Winter
130229.0,40,Winter
130281.0,25,Winter
130283.0,30,Winter
130302.0,9,Winter
130303.0,2,Winter
130304.0,7,Winter
130306.0,28,Winter
130321.0,7,Winter
130322.0,105,Winter
130324.0,5,Winter
130402.0,1,Winter
130403.0,4,Winter
130404.0,55,Winter
130406.0,57,Winter
130421.0,5,Winter
130423.0,2,Winter
130424.0,8,Winter
130425.0,3,Winter
130426.0,381,Winter
130427.0,30,Winter
130428.0,2,Winter
130429.0,15,Winter
130430.0,5,Winter
130431.0,2,Winter
130432.0,3,Winter
130433.0,2,Winter
130434.0,3,Winter
130435.0,5,Winter
130481.0,254,Winter
130502.0,1,Winter
130503.0,5,Winter
130521.0,43,Winter
130522.0,37,Winter
130523.0,6,Winter
130524.0,6,Winter
130525.0,1,Winter
130526.0,2,Winter
130527.0,5,Winter
130528.0,1,Winter
130529.0,3,Winter
130530.0,1,Winter
130531.0,12,Winter
130532.0,2,Winter
130533.0,14,Winter
130534.0,3,Winter
130535.0,10,Winter
130581.0,8,Winter
130582.0,34,Winter
130606.0,1,Winter
130607.0,31,Winter
130608.0,8,Winter
130609.0,24,Winter
130623.0,5,Winter
130624.0,6,Winter
130626.0,16,Winter
130627.0,58,Winter
130628.0,9,Winter
130629.0,11,Winter
130630.0,21,Winter
130631.0,1,Winter
130632.0,65,Winter
130633.0,33,Winter
130634.0,54,Winter
130635.0,7,Winter
130636.0,57,Winter
130637.0,3,Winter
130638.0,22,Winter
130681.0,10,Winter
130682.0,19,Winter
130683.0,6,Winter
130684.0,17,Winter
130705.0,11,Winter
130706.0,9,Winter
130721.0,92,Winter
130722.0,3,Winter
130724.0,10,Winter
130725.0,3,Winter
130726.0,79,Winter
130727.0,67,Winter
130728.0,45,Winter
130729.0,43,Winter
130730.0,53,Winter
130731.0,41,Winter
130732.0,10,Winter
130802.0,3,Winter
130803.0,2,Winter
130804.0,2,Winter
130821.0,9,Winter
130822.0,5,Winter
130823.0,4,Winter
130824.0,12,Winter
130825.0,21,Winter
130826.0,17,Winter
130827.0,4,Winter
130902.0,7,Winter
130903.0,3,Winter
130921.0,35,Winter
130922.0,63,Winter
130923.0,14,Winter
130924.0,24,Winter
130925.0,7,Winter
130926.0,22,Winter
130927.0,23,Winter
130928.0,14,Winter
130929.0,12,Winter
130930.0,1,Winter
130981.0,21,Winter
130982.0,52,Winter
130983.0,66,Winter
130984.0,21,Winter
131002.0,25,Winter
131003.0,19,Winter
131022.0,6,Winter
131023.0,22,Winter
131024.0,7,Winter
131025.0,28,Winter
131026.0,57,Winter
131028.0,3,Winter
131081.0,62,Winter
131082.0,14,Winter
131102.0,26,Winter
131121.0,4,Winter
131122.0,27,Winter
131123.0,15,Winter
131124.0,12,Winter
131125.0,24,Winter
131126.0,26,Winter
131127.0,13,Winter
131128.0,10,Winter
131181.0,15,Winter
131182.0,12,Winter
140105.0,6,Winter
140107.0,1,Winter
140108.0,11,Winter
140110.0,3,Winter
140121.0,21,Winter
140122.0,43,Winter
140181.0,1,Winter
140211.0,7,Winter
140212.0,3,Winter
140221.0,58,Winter
140222.0,112,Winter
140223.0,46,Winter
140224.0,5,Winter
140225.0,115,Winter
140226.0,1,Winter
140227.0,32,Winter
140311.0,5,Winter
140321.0,56,Winter
140322.0,71,Winter
140411.0,15,Winter
140421.0,42,Winter
140423.0,25,Winter
140424.0,79,Winter
140425.0,22,Winter
140426.0,10,Winter
140427.0,32,Winter
140428.0,111,Winter
140429.0,9,Winter
140430.0,52,Winter
140431.0,18,Winter
140481.0,38,Winter
140502.0,1,Winter
140522.0,4,Winter
140524.0,7,Winter
140525.0,43,Winter
140581.0,11,Winter
140602.0,92,Winter
140603.0,20,Winter
140621.0,76,Winter
140622.0,144,Winter
140623.0,1,Winter
140624.0,83,Winter
140702.0,13,Winter
140721.0,10,Winter
140722.0,20,Winter
140723.0,12,Winter
140724.0,146,Winter
140725.0,289,Winter
140726.0,9,Winter
140727.0,7,Winter
140728.0,6,Winter
140729.0,15,Winter
140781.0,24,Winter
140802.0,13,Winter
140821.0,5,Winter
140822.0,33,Winter
140823.0,40,Winter
140824.0,17,Winter
140825.0,29,Winter
140826.0,11,Winter
140827.0,5,Winter
140828.0,10,Winter
140829.0,3,Winter
140830.0,23,Winter
140881.0,27,Winter
140882.0,49,Winter
140902.0,245,Winter
140921.0,100,Winter
140922.0,13,Winter
140923.0,59,Winter
140924.0,67,Winter
140925.0,14,Winter
140926.0,2,Winter
140927.0,13,Winter
140928.0,62,Winter
140929.0,2,Winter
140930.0,20,Winter
140932.0,3,Winter
140981.0,189,Winter
141002.0,72,Winter
141021.0,29,Winter
141022.0,19,Winter
141023.0,49,Winter
141024.0,25,Winter
141025.0,1,Winter
141026.0,6,Winter
141027.0,11,Winter
141028.0,10,Winter
141029.0,8,Winter
141030.0,6,Winter
141031.0,14,Winter
141032.0,3,Winter
141033.0,6,Winter
141034.0,15,Winter
141081.0,8,Winter
141082.0,3,Winter
141102.0,5,Winter
141121.0,15,Winter
141122.0,35,Winter
141123.0,5,Winter
141124.0,10,Winter
141125.0,4,Winter
141126.0,3,Winter
141127.0,49,Winter
141128.0,8,Winter
141129.0,6,Winter
141130.0,23,Winter
141181.0,64,Winter
141182.0,14,Winter
150102.0,5,Winter
150104.0,17,Winter
150105.0,48,Winter
150121.0,118,Winter
150122.0,54,Winter
150123.0,102,Winter
150124.0,5,Winter
150125.0,6,Winter
150202.0,18,Winter
150203.0,711,Winter
150204.0,1,Winter
150207.0,37,Winter
150221.0,330,Winter
150222.0,4,Winter
150223.0,2,Winter
150302.0,18,Winter
150303.0,14,Winter
150304.0,1,Winter
150403.0,45,Winter
150404.0,33,Winter
150421.0,3,Winter
150422.0,1,Winter
150423.0,6,Winter
150425.0,2,Winter
150426.0,130,Winter
150428.0,46,Winter
150429.0,68,Winter
150430.0,58,Winter
150502.0,53,Winter
150521.0,96,Winter
150522.0,330,Winter
150523.0,25,Winter
150524.0,20,Winter
150525.0,31,Winter
150526.0,6,Winter
150602.0,37,Winter
150621.0,206,Winter
150622.0,614,Winter
150623.0,8,Winter
150624.0,12,Winter
150625.0,15,Winter
150626.0,18,Winter
150627.0,99,Winter
150703.0,1,Winter
150721.0,103,Winter
150722.0,398,Winter
150723.0,81,Winter
150782.0,2,Winter
150783.0,87,Winter
150802.0,14,Winter
150821.0,14,Winter
150822.0,62,Winter
150823.0,28,Winter
150824.0,6,Winter
150825.0,1,Winter
150826.0,13,Winter
150921.0,29,Winter
150922.0,98,Winter
150923.0,48,Winter
150924.0,11,Winter
150925.0,30,Winter
150926.0,43,Winter
150927.0,24,Winter
150928.0,12,Winter
150981.0,18,Winter
152201.0,92,Winter
152221.0,98,Winter
152222.0,37,Winter
152223.0,326,Winter
152224.0,44,Winter
152525.0,4,Winter
152526.0,2,Winter
152527.0,3,Winter
152528.0,8,Winter
152530.0,12,Winter
152531.0,5,Winter
152921.0,32,Winter
152922.0,8,Winter
210106.0,21,Winter
210111.0,85,Winter
210112.0,3,Winter
210113.0,112,Winter
210114.0,63,Winter
210122.0,362,Winter
210123.0,91,Winter
210124.0,111,Winter
210181.0,797,Winter
210211.0,2,Winter
210213.0,2,Winter
210214.0,27,Winter
210281.0,64,Winter
210283.0,73,Winter
210303.0,279,Winter
210304.0,65,Winter
210311.0,7,Winter
210321.0,262,Winter
210323.0,13,Winter
210381.0,226,Winter
210403.0,1,Winter
210404.0,59,Winter
210411.0,1,Winter
210421.0,8,Winter
210422.0,7,Winter
210423.0,12,Winter
210502.0,11,Winter
210503.0,3,Winter
210521.0,2,Winter
210522.0,3,Winter
210602.0,1,Winter
210603.0,18,Winter
210604.0,2,Winter
210624.0,6,Winter
210681.0,285,Winter
210682.0,22,Winter
210702.0,3,Winter
210703.0,1,Winter
210711.0,29,Winter
210726.0,312,Winter
210727.0,57,Winter
210781.0,228,Winter
210782.0,433,Winter
210802.0,4,Winter
210803.0,1,Winter
210804.0,10,Winter
210811.0,28,Winter
210881.0,49,Winter
210882.0,89,Winter
210902.0,2,Winter
210903.0,1,Winter
210905.0,1,Winter
210921.0,166,Winter
210922.0,68,Winter
211003.0,12,Winter
211004.0,4,Winter
211011.0,115,Winter
211021.0,391,Winter
211081.0,265,Winter
211102.0,29,Winter
211103.0,578,Winter
211121.0,353,Winter
211122.0,743,Winter
211202.0,10,Winter
211204.0,7,Winter
211221.0,202,Winter
211223.0,14,Winter
211224.0,106,Winter
211281.0,11,Winter
211282.0,151,Winter
211302.0,1,Winter
211303.0,1,Winter
211321.0,19,Winter
211322.0,128,Winter
211324.0,3,Winter
211381.0,24,Winter
211382.0,8,Winter
211402.0,21,Winter
211403.0,9,Winter
211404.0,29,Winter
211421.0,75,Winter
211422.0,11,Winter
211481.0,28,Winter
220103.0,16,Winter
220104.0,1,Winter
220105.0,2,Winter
220106.0,1,Winter
220112.0,70,Winter
220113.0,243,Winter
220122.0,143,Winter
220182.0,169,Winter
220183.0,192,Winter
220202.0,42,Winter
220203.0,22,Winter
220204.0,39,Winter
220211.0,2,Winter
220221.0,41,Winter
220281.0,43,Winter
220282.0,62,Winter
220283.0,79,Winter
220284.0,29,Winter
220302.0,27,Winter
220303.0,4,Winter
220322.0,103,Winter
220323.0,48,Winter
220381.0,151,Winter
220382.0,129,Winter
220421.0,21,Winter
220422.0,9,Winter
220523.0,8,Winter
220524.0,9,Winter
220581.0,27,Winter
220681.0,1,Winter
220702.0,52,Winter
220721.0,104,Winter
220722.0,55,Winter
220723.0,32,Winter
220781.0,197,Winter
220802.0,288,Winter
220821.0,460,Winter
220822.0,25,Winter
220881.0,265,Winter
220882.0,138,Winter
222401.0,34,Winter
222402.0,9,Winter
222403.0,18,Winter
222404.0,83,Winter
222405.0,84,Winter
222406.0,65,Winter
222424.0,6,Winter
222426.0,1,Winter
230102.0,14,Winter
230104.0,13,Winter
230109.0,4,Winter
230110.0,7,Winter
230111.0,122,Winter
230112.0,2,Winter
230113.0,107,Winter
230123.0,179,Winter
230124.0,56,Winter
230125.0,92,Winter
230126.0,51,Winter
230127.0,61,Winter
230128.0,98,Winter
230129.0,41,Winter
230183.0,45,Winter
230184.0,79,Winter
230204.0,27,Winter
230205.0,16,Winter
230206.0,13,Winter
230207.0,21,Winter
230208.0,98,Winter
230221.0,564,Winter
230223.0,20,Winter
230224.0,312,Winter
230225.0,73,Winter
230227.0,134,Winter
230229.0,12,Winter
230281.0,332,Winter
230303.0,5,Winter
230305.0,1,Winter
230306.0,9,Winter
230321.0,168,Winter
230381.0,387,Winter
230382.0,325,Winter
230405.0,10,Winter
230406.0,37,Winter
230421.0,30,Winter
230422.0,5,Winter
230502.0,1,Winter
230503.0,4,Winter
230506.0,9,Winter
230521.0,34,Winter
230522.0,51,Winter
230523.0,311,Winter
230524.0,157,Winter
230602.0,7,Winter
230604.0,9,Winter
230605.0,3,Winter
230606.0,30,Winter
230621.0,129,Winter
230622.0,342,Winter
230623.0,169,Winter
230624.0,236,Winter
230703.0,5,Winter
230781.0,69,Winter
230811.0,21,Winter
230822.0,14,Winter
230826.0,1,Winter
230828.0,16,Winter
230881.0,24,Winter
230882.0,66,Winter
230883.0,26,Winter
230902.0,86,Winter
230904.0,76,Winter
230921.0,54,Winter
231003.0,7,Winter
231004.0,3,Winter
231005.0,3,Winter
231025.0,15,Winter
231083.0,59,Winter
231084.0,128,Winter
231085.0,22,Winter
231086.0,50,Winter
231102.0,4,Winter
231121.0,15,Winter
231181.0,32,Winter
231182.0,4,Winter
231202.0,99,Winter
231221.0,140,Winter
231222.0,113,Winter
231223.0,36,Winter
231224.0,117,Winter
231225.0,28,Winter
231226.0,25,Winter
231281.0,73,Winter
231282.0,221,Winter
231283.0,55,Winter
310106.0,1,Winter
310107.0,5,Winter
310109.0,2,Winter
310110.0,1,Winter
310112.0,16,Winter
310113.0,14,Winter
310114.0,5,Winter
310115.0,24,Winter
310116.0,6,Winter
310117.0,19,Winter
310118.0,8,Winter
310120.0,4,Winter
310230.0,20,Winter
320104.0,2,Winter
320111.0,9,Winter
320113.0,2,Winter
320115.0,15,Winter
320116.0,102,Winter
320117.0,6,Winter
320118.0,10,Winter
320205.0,4,Winter
320214.0,1,Winter
320281.0,27,Winter
320282.0,15,Winter
320302.0,7,Winter
320303.0,4,Winter
320305.0,16,Winter
320311.0,1,Winter
320312.0,31,Winter
320321.0,8,Winter
320322.0,8,Winter
320324.0,20,Winter
320381.0,7,Winter
320382.0,41,Winter
320402.0,1,Winter
320404.0,2,Winter
320411.0,8,Winter
320412.0,14,Winter
320413.0,13,Winter
320481.0,60,Winter
320505.0,3,Winter
320506.0,1,Winter
320507.0,4,Winter
320509.0,16,Winter
320581.0,11,Winter
320582.0,79,Winter
320583.0,11,Winter
320585.0,6,Winter
320602.0,6,Winter
320611.0,2,Winter
320612.0,4,Winter
320621.0,3,Winter
320623.0,7,Winter
320681.0,10,Winter
320682.0,3,Winter
320684.0,10,Winter
320703.0,7,Winter
320706.0,19,Winter
320707.0,18,Winter
320722.0,28,Winter
320723.0,14,Winter
320724.0,6,Winter
320802.0,1,Winter
320803.0,26,Winter
320804.0,3,Winter
320811.0,4,Winter
320826.0,3,Winter
320829.0,7,Winter
320830.0,47,Winter
320831.0,24,Winter
320902.0,1,Winter
320903.0,17,Winter
320904.0,19,Winter
320921.0,68,Winter
320922.0,11,Winter
320923.0,19,Winter
320924.0,4,Winter
320925.0,24,Winter
320981.0,11,Winter
321002.0,2,Winter
321003.0,5,Winter
321012.0,10,Winter
321023.0,54,Winter
321081.0,16,Winter
321084.0,25,Winter
321102.0,4,Winter
321111.0,2,Winter
321112.0,19,Winter
321181.0,35,Winter
321182.0,1,Winter
321183.0,37,Winter
321202.0,16,Winter
321203.0,1,Winter
321204.0,4,Winter
321281.0,19,Winter
321282.0,1,Winter
321283.0,5,Winter
321302.0,36,Winter
321311.0,30,Winter
321322.0,23,Winter
321323.0,8,Winter
321324.0,76,Winter
330104.0,2,Winter
330109.0,4,Winter
330110.0,15,Winter
330111.0,7,Winter
330122.0,7,Winter
330127.0,28,Winter
330182.0,26,Winter
330185.0,26,Winter
330205.0,3,Winter
330206.0,3,Winter
330211.0,1,Winter
330212.0,21,Winter
330225.0,9,Winter
330226.0,15,Winter
330281.0,27,Winter
330282.0,15,Winter
330283.0,16,Winter
330302.0,8,Winter
330303.0,3,Winter
330304.0,18,Winter
330324.0,42,Winter
330326.0,55,Winter
330327.0,74,Winter
330328.0,27,Winter
330329.0,39,Winter
330381.0,69,Winter
330382.0,28,Winter
330402.0,10,Winter
330411.0,18,Winter
330421.0,16,Winter
330424.0,12,Winter
330481.0,8,Winter
330482.0,19,Winter
330483.0,11,Winter
330502.0,16,Winter
330503.0,36,Winter
330521.0,3,Winter
330522.0,21,Winter
330523.0,13,Winter
330602.0,8,Winter
330603.0,3,Winter
330604.0,15,Winter
330624.0,20,Winter
330681.0,15,Winter
330683.0,31,Winter
330702.0,24,Winter
330703.0,5,Winter
330723.0,16,Winter
330726.0,36,Winter
330727.0,14,Winter
330781.0,44,Winter
330782.0,9,Winter
330783.0,66,Winter
330784.0,43,Winter
330802.0,79,Winter
330803.0,54,Winter
330822.0,42,Winter
330824.0,112,Winter
330825.0,19,Winter
330881.0,34,Winter
330902.0,2,Winter
330903.0,1,Winter
331002.0,1,Winter
331003.0,5,Winter
331004.0,4,Winter
331021.0,20,Winter
331022.0,5,Winter
331023.0,33,Winter
331024.0,25,Winter
331081.0,12,Winter
331082.0,29,Winter
331102.0,9,Winter
331121.0,85,Winter
331122.0,3,Winter
331123.0,34,Winter
331124.0,18,Winter
331125.0,11,Winter
331126.0,33,Winter
331127.0,31,Winter
331181.0,241,Winter
340102.0,28,Winter
340103.0,3,Winter
340104.0,40,Winter
340111.0,14,Winter
340121.0,132,Winter
340122.0,202,Winter
340123.0,80,Winter
340124.0,227,Winter
340181.0,155,Winter
340202.0,1,Winter
340203.0,10,Winter
340207.0,46,Winter
340208.0,37,Winter
340221.0,25,Winter
340222.0,114,Winter
340223.0,75,Winter
340225.0,188,Winter
340302.0,10,Winter
340303.0,5,Winter
340304.0,2,Winter
340311.0,4,Winter
340321.0,55,Winter
340322.0,14,Winter
340323.0,8,Winter
340402.0,2,Winter
340403.0,10,Winter
340404.0,7,Winter
340405.0,2,Winter
340406.0,8,Winter
340421.0,21,Winter
340422.0,96,Winter
340503.0,20,Winter
340504.0,87,Winter
340506.0,14,Winter
340521.0,13,Winter
340522.0,96,Winter
340523.0,43,Winter
340602.0,6,Winter
340604.0,7,Winter
340621.0,25,Winter
340705.0,2,Winter
340706.0,48,Winter
340711.0,46,Winter
340722.0,116,Winter
340803.0,12,Winter
340811.0,40,Winter
340822.0,142,Winter
340824.0,43,Winter
340825.0,146,Winter
340826.0,158,Winter
340827.0,42,Winter
340828.0,57,Winter
340881.0,166,Winter
341003.0,30,Winter
341021.0,9,Winter
341022.0,14,Winter
341023.0,4,Winter
341024.0,391,Winter
341102.0,8,Winter
341103.0,71,Winter
341122.0,42,Winter
341124.0,62,Winter
341125.0,74,Winter
341126.0,83,Winter
341181.0,90,Winter
341182.0,34,Winter
341202.0,3,Winter
341203.0,17,Winter
341204.0,3,Winter
341221.0,2,Winter
341222.0,6,Winter
341225.0,27,Winter
341226.0,29,Winter
341282.0,3,Winter
341302.0,41,Winter
341321.0,7,Winter
341322.0,33,Winter
341323.0,16,Winter
341324.0,4,Winter
341502.0,78,Winter
341503.0,78,Winter
341504.0,22,Winter
341522.0,67,Winter
341523.0,68,Winter
341524.0,54,Winter
341525.0,7,Winter
341602.0,10,Winter
341621.0,5,Winter
341622.0,11,Winter
341623.0,31,Winter
341702.0,171,Winter
341721.0,495,Winter
341722.0,23,Winter
341723.0,33,Winter
341802.0,106,Winter
341821.0,44,Winter
341822.0,56,Winter
341823.0,147,Winter
341824.0,9,Winter
341825.0,55,Winter
341881.0,44,Winter
350105.0,8,Winter
350111.0,4,Winter
350121.0,74,Winter
350122.0,37,Winter
350123.0,69,Winter
350124.0,100,Winter
350125.0,106,Winter
350128.0,4,Winter
350181.0,21,Winter
350182.0,16,Winter
350203.0,1,Winter
350205.0,2,Winter
350211.0,2,Winter
350212.0,13,Winter
350213.0,4,Winter
350302.0,12,Winter
350303.0,13,Winter
350304.0,1,Winter
350305.0,6,Winter
350322.0,91,Winter
350402.0,64,Winter
350403.0,81,Winter
350421.0,168,Winter
350423.0,202,Winter
350424.0,251,Winter
350425.0,196,Winter
350426.0,799,Winter
350427.0,148,Winter
350428.0,324,Winter
350429.0,174,Winter
350430.0,372,Winter
350481.0,113,Winter
350503.0,1,Winter
350504.0,3,Winter
350505.0,22,Winter
350521.0,35,Winter
350524.0,91,Winter
350525.0,110,Winter
350526.0,40,Winter
350581.0,3,Winter
350582.0,40,Winter
350583.0,83,Winter
350602.0,4,Winter
350603.0,3,Winter
350622.0,127,Winter
350623.0,151,Winter
350624.0,145,Winter
350625.0,51,Winter
350626.0,2,Winter
350627.0,32,Winter
350628.0,124,Winter
350629.0,75,Winter
350681.0,89,Winter
350702.0,664,Winter
350703.0,450,Winter
350721.0,271,Winter
350722.0,405,Winter
350723.0,208,Winter
350724.0,130,Winter
350725.0,69,Winter
350781.0,405,Winter
350782.0,106,Winter
350783.0,857,Winter
350802.0,30,Winter
350803.0,101,Winter
350821.0,45,Winter
350823.0,90,Winter
350824.0,197,Winter
350825.0,51,Winter
350881.0,45,Winter
350902.0,58,Winter
350921.0,78,Winter
350922.0,231,Winter
350923.0,78,Winter
350924.0,82,Winter
350925.0,13,Winter
350926.0,32,Winter
350981.0,72,Winter
350982.0,71,Winter
360105.0,2,Winter
360111.0,19,Winter
360112.0,148,Winter
360121.0,80,Winter
360123.0,54,Winter
360124.0,71,Winter
360202.0,33,Winter
360222.0,319,Winter
360281.0,201,Winter
360302.0,15,Winter
360313.0,105,Winter
360321.0,182,Winter
360322.0,86,Winter
360323.0,42,Winter
360402.0,11,Winter
360403.0,2,Winter
360421.0,54,Winter
360423.0,103,Winter
360424.0,221,Winter
360425.0,36,Winter
360426.0,48,Winter
360427.0,8,Winter
360428.0,49,Winter
360429.0,19,Winter
360430.0,63,Winter
360481.0,79,Winter
360482.0,6,Winter
360502.0,129,Winter
360521.0,267,Winter
360602.0,8,Winter
360622.0,88,Winter
360681.0,123,Winter
360702.0,52,Winter
360703.0,113,Winter
360721.0,202,Winter
360722.0,412,Winter
360723.0,255,Winter
360724.0,197,Winter
360725.0,373,Winter
360726.0,157,Winter
360728.0,405,Winter
360729.0,240,Winter
360730.0,517,Winter
360731.0,230,Winter
360732.0,171,Winter
360733.0,76,Winter
360734.0,63,Winter
360735.0,104,Winter
360781.0,249,Winter
360783.0,234,Winter
360802.0,24,Winter
360803.0,15,Winter
360821.0,512,Winter
360822.0,375,Winter
360823.0,160,Winter
360824.0,54,Winter
360825.0,470,Winter
360826.0,172,Winter
360827.0,231,Winter
360828.0,214,Winter
360829.0,937,Winter
360830.0,638,Winter
360881.0,116,Winter
360902.0,132,Winter
360921.0,99,Winter
360922.0,113,Winter
360923.0,50,Winter
360924.0,219,Winter
360925.0,63,Winter
360926.0,79,Winter
360981.0,107,Winter
360982.0,19,Winter
360983.0,58,Winter
361002.0,192,Winter
361021.0,105,Winter
361022.0,361,Winter
361023.0,110,Winter
361024.0,172,Winter
361025.0,277,Winter
361026.0,225,Winter
361027.0,50,Winter
361028.0,102,Winter
361029.0,92,Winter
361030.0,98,Winter
361102.0,16,Winter
361103.0,108,Winter
361104.0,143,Winter
361123.0,53,Winter
361124.0,88,Winter
361125.0,37,Winter
361126.0,31,Winter
361127.0,181,Winter
361128.0,301,Winter
361129.0,58,Winter
361130.0,86,Winter
361181.0,137,Winter
370103.0,1,Winter
370104.0,7,Winter
370105.0,7,Winter
370112.0,36,Winter
370113.0,22,Winter
370124.0,3,Winter
370125.0,12,Winter
370126.0,11,Winter
370181.0,34,Winter
370211.0,19,Winter
370214.0,6,Winter
370281.0,28,Winter
370282.0,43,Winter
370283.0,56,Winter
370285.0,24,Winter
370302.0,78,Winter
370303.0,10,Winter
370304.0,4,Winter
370305.0,16,Winter
370306.0,14,Winter
370321.0,12,Winter
370322.0,10,Winter
370323.0,2,Winter
370402.0,1,Winter
370403.0,3,Winter
370404.0,6,Winter
370406.0,24,Winter
370481.0,20,Winter
370502.0,75,Winter
370503.0,53,Winter
370521.0,128,Winter
370522.0,46,Winter
370523.0,41,Winter
370611.0,5,Winter
370612.0,9,Winter
370613.0,4,Winter
370681.0,6,Winter
370682.0,17,Winter
370683.0,27,Winter
370684.0,12,Winter
370685.0,45,Winter
370686.0,11,Winter
370687.0,147,Winter
370702.0,2,Winter
370703.0,16,Winter
370704.0,7,Winter
370705.0,1,Winter
370724.0,17,Winter
370725.0,4,Winter
370781.0,17,Winter
370782.0,11,Winter
370783.0,76,Winter
370784.0,14,Winter
370785.0,14,Winter
370786.0,37,Winter
370811.0,3,Winter
370812.0,19,Winter
370826.0,20,Winter
370827.0,3,Winter
370828.0,12,Winter
370829.0,10,Winter
370830.0,4,Winter
370831.0,12,Winter
370832.0,2,Winter
370881.0,6,Winter
370883.0,27,Winter
370911.0,28,Winter
370921.0,3,Winter
370923.0,5,Winter
370982.0,41,Winter
370983.0,11,Winter
371002.0,5,Winter
